Instrument,Total Debt,Accounts Payable (CF),Inventories (CF),Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Tangible Book Value - Utility,"Total Assets, Reported",Total Current Liabilities,Year
1178717,1162087000.0,0.0,17014000.0,-526442000.0,1144554000.0,257575000.0,1485163000.0,-147817000.0,-594346000.0,-594346000.0,-54863000.0,-594346000.0,17533000.0,0.0,-594346.0,1851058000.0,70611000.0,-594346000.0,1337346000.0,292473000.0,2002
1178717,1162087000.0,0.0,17014000.0,-526442000.0,1144554000.0,257575000.0,1485163000.0,-147817000.0,-594346000.0,-594346000.0,-54863000.0,-594346000.0,17533000.0,0.0,-594346.0,1851058000.0,70611000.0,-594346000.0,1337346000.0,292473000.0,2003
1178717,1093068000.0,0.0,2993000.0,-646579000.0,1087333000.0,217006000.0,1384990000.0,-249992000.0,-592296000.0,-592296000.0,-120146000.0,-592296000.0,5735000.0,0.0,-592296.0,1675231000.0,111956000.0,-592296000.0,1134998000.0,235521000.0,2004
1178717,1024042000.0,0.0,-4403000.0,-753661000.0,1021404000.0,259112000.0,1398355000.0,-348560000.0,-595414000.0,-595414000.0,-11133000.0,-595414000.0,2638000.0,0.0,-595414.0,1474359000.0,107730000.0,-595414000.0,1049795000.0,331850000.0,2005
1178717,1024042000.0,0.0,-4403000.0,-753661000.0,1021404000.0,259112000.0,1398355000.0,-348560000.0,-595414000.0,-595414000.0,-11133000.0,-595414000.0,2638000.0,0.0,-595414.0,1474359000.0,107730000.0,-595414000.0,1049795000.0,331850000.0,2006
1178818,0.0,646.0,0.0,-60313.0,-211723.0,238738.0,5026.0,329836.0,329836.0,329836.0,-43917.0,329836.0,211723.0,0.0,0.030961,0.0,-43271.0,329836.0,333606.0,5026.0,2002
1178818,0.0,646.0,0.0,-60313.0,-211723.0,238738.0,5026.0,329836.0,329836.0,329836.0,-43917.0,329836.0,211723.0,0.0,0.030961,0.0,-43271.0,329836.0,333606.0,5026.0,2003
1178818,0.0,0.0,0.0,-118942.0,-62333.0,92227.0,6361.0,276046.0,276046.0,276046.0,-57983.0,276046.0,62333.0,0.0,0.025913,0.0,-58620.0,276046.0,283679.0,6361.0,2004
1178818,0.0,0.0,0.0,-310789.0,-451916.0,458857.0,30076.0,697154.0,697154.0,697154.0,-172935.0,697154.0,451916.0,39440000.0,0.05106,0.0,-172935.0,697154.0,726459.0,30076.0,2005
1178818,0.0,0.0,0.0,-9762000.0,-29502000.0,31154000.0,13502000.0,43451000.0,43451000.0,43451000.0,-8368000.0,43451000.0,29502000.0,193680000.0,0.66181,4214000.0,-8395000.0,43451000.0,56953000.0,12709000.0,2006
1180743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
1180743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020000.0,0.0,0.0,0.0,0.0,0.0,0.0,2005
1180743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25440000.0,0.0,0.0,0.0,0.0,0.0,0.0,2006
1180743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640000.0,0.0,0.0,0.0,0.0,0.0,0.0,2007
1180743,2204000.0,0.0,0.0,-18321000.0,-2794000.0,5141000.0,8385000.0,-2052000.0,-2052000.0,-2052000.0,-4551000.0,-2052000.0,4998000.0,17210000.0,-0.1269,0.0,-4166000.0,-2052000.0,6332000.0,4139000.0,2008
1181232,599747000.0,-10372000.0,0.0,-60441000.0,589983000.0,377665000.0,980526000.0,93463000.0,-348105000.0,-348105000.0,-16556000.0,-348105000.0,38103000.0,0.0,-8.43908,2249303000.0,52517000.0,-348105000.0,1073989000.0,405445000.0,2002
1181232,599747000.0,-10372000.0,0.0,-60441000.0,589983000.0,377665000.0,980526000.0,93463000.0,-348105000.0,-348105000.0,-16556000.0,-348105000.0,38103000.0,0.0,-8.43908,2249303000.0,52517000.0,-348105000.0,1073989000.0,405445000.0,2003
1181232,671492000.0,4366000.0,0.0,-39620000.0,649351000.0,512771000.0,1191463000.0,166072000.0,-423653000.0,-423653000.0,50505000.0,-423653000.0,52542000.0,0.0,-7.740660000000001,2098607000.0,90599000.0,-423653000.0,1357535000.0,521247000.0,2004
1181232,546822000.0,30700000.0,0.0,-19274000.0,394174000.0,752012000.0,1174085000.0,412212000.0,-195653000.0,-195653000.0,14300000.0,-195653000.0,152648000.0,0.0,-2.7777700000000003,2586000000.0,38200000.0,-195653000.0,1586297000.0,603757000.0,2005
1181232,681400000.0,28300000.0,0.0,-88300000.0,447700000.0,944300000.0,1417100000.0,402000000.0,-253700000.0,-253700000.0,-69100000.0,-253700000.0,233700000.0,0.0,-3.4437,3197900000.0,32200000.0,-253700000.0,1819100000.0,726000000.0,2006
1183941,10876000.0,0.0,-270000.0,-67640000.0,2086000.0,14398000.0,15442000.0,992000.0,685000.0,685000.0,-15912000.0,685000.0,8790000.0,552900000.0,0.02135,10262000.0,-15740000.0,685000.0,16434000.0,5953000.0,2001
1183941,175000.0,0.0,-2256000.0,-53567000.0,-309675000.0,323424000.0,11572000.0,314763000.0,314446000.0,314446000.0,14073000.0,314446000.0,309850000.0,390060000.0,7.88087,18081000.0,-16008000.0,314446000.0,326335000.0,11464000.0,2002
1183941,22000.0,-2846000.0,1146000.0,-115769000.0,-248360000.0,264862000.0,20583000.0,265809000.0,252898000.0,252898000.0,-28659000.0,252898000.0,248382000.0,355170000.0,6.06615,41840000.0,-33330000.0,252898000.0,286392000.0,15629000.0,2003
1183941,22000.0,-2846000.0,1146000.0,-115769000.0,-248360000.0,264862000.0,20583000.0,265809000.0,252898000.0,252898000.0,-28659000.0,252898000.0,248382000.0,331810000.0,6.06615,41840000.0,-33330000.0,252898000.0,286392000.0,15629000.0,2004
1183941,1605000.0,727000.0,616000.0,-166805000.0,-211064000.0,223834000.0,32555000.0,218531000.0,196783000.0,196783000.0,-27407000.0,196783000.0,214063000.0,394810000.0,4.63195,26910000.0,-28572000.0,196783000.0,251086000.0,22770000.0,2005
1183941,0.0,-899000.0,307000.0,-214731000.0,-152314000.0,165989000.0,27928000.0,187419000.0,141934000.0,141934000.0,-47926000.0,141934000.0,153554000.0,158760000.0,3.11289,42156000.0,-51367000.0,141934000.0,215347000.0,20769000.0,2006
1183941,0.0,250000.0,83000.0,-237203000.0,-127674000.0,150704000.0,32035000.0,168953000.0,123249000.0,123249000.0,-22472000.0,123249000.0,128047000.0,231210000.0,2.69849,53375000.0,-27065000.0,123249000.0,200988000.0,26549000.0,2007
1183941,0.0,-135000.0,-313000.0,-246501000.0,-121369000.0,140512000.0,29009000.0,159443000.0,116874000.0,116874000.0,-9298000.0,116874000.0,121723000.0,177490000.0,2.55559,59553000.0,-18529000.0,116874000.0,188452000.0,24985000.0,2008
1183941,0.0,-444000.0,402000.0,-323053000.0,-79525000.0,95077000.0,28247000.0,89354000.0,85204000.0,85204000.0,-76507000.0,85204000.0,79829000.0,81960000.0,1.86091,59009000.0,-56482000.0,85204000.0,117601000.0,22909000.0,2009
1183941,0.0,163000.0,1044000.0,-328599000.0,-78413000.0,93964000.0,26641000.0,87936000.0,86094000.0,86094000.0,-5546000.0,86094000.0,78724000.0,112990000.0,1.87707,62321000.0,-7191000.0,86094000.0,114577000.0,24069000.0,2010
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2011
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2012
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2013
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2014
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2015
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2016
1183941,0.0,-245000.0,-227000.0,-334314000.0,-75987000.0,92938000.0,23576000.0,90150000.0,71659000.0,71659000.0,-5714000.0,71659000.0,76299000.0,152930000.0,1.51661,57706000.0,-9275000.0,71659000.0,113726000.0,20006000.0,2017
1190723,1446764000.0,-316924000.0,1414157000.0,7272361000.0,-47068000.0,5621844000.0,4391144000.0,9092164000.0,5421244000.0,5421244000.0,1207599000.0,5421244000.0,2122504000.0,21839930000.0,4.59219,8149320000.0,1813607000.0,5421244000.0,13483311000.0,1970470000.0,2011
1190723,1244496000.0,261807000.0,-773325000.0,8003670000.0,372632000.0,5955536000.0,4461972000.0,9902359000.0,6320543000.0,6320543000.0,1141047000.0,6320543000.0,1520085000.0,17601800000.0,5.35396,7711598000.0,1519050000.0,6320543000.0,14364331000.0,2378546000.0,2012
1190723,930876000.0,66378000.0,-335337000.0,8927323000.0,343073000.0,6393221000.0,4357408000.0,10506227000.0,7130297000.0,7130297000.0,1421204000.0,7130297000.0,1254519000.0,18392760000.0,6.03988,9972478000.0,1844881000.0,7130297000.0,14863635000.0,2403699000.0,2013
1190723,1744192000.0,-19720000.0,-174670000.0,9854592000.0,442886000.0,6987116000.0,4631512000.0,11328031000.0,8128115000.0,8128115000.0,1701739000.0,8128115000.0,1472867000.0,18746920000.0,6.8851,10834030000.0,2282957000.0,8128115000.0,15959543000.0,2829374000.0,2014
1190723,931309000.0,-62470000.0,287874000.0,10906894000.0,-731104000.0,6903900000.0,3640550000.0,12290420000.0,9223184000.0,9223184000.0,1574372000.0,9223184000.0,1841859000.0,14709490000.0,7.8127,10596781000.0,2184830000.0,9223184000.0,15930970000.0,2119729000.0,2015
1201259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
1201259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003
1201259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510000.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
1201259,0.0,0.0,0.0,-37000.0,0.0,0.0,8000.0,-8000.0,-8000.0,-8000.0,-12000.0,-8000.0,0.0,22080000.0,-0.004529999999999999,0.0,-12000.0,-8000.0,0.0,8000.0,2005
1201259,0.0,0.0,0.0,-54000.0,0.0,0.0,20000.0,-20000.0,-20000.0,-20000.0,-17000.0,-20000.0,0.0,1460000.0,-0.01132,0.0,-16000.0,-20000.0,0.0,20000.0,2006
1202963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160000.0,0.0,0.0,0.0,0.0,0.0,0.0,2003
1202963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34670000.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
1202963,0.0,1062000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304000.0,0.0,0.0,121050000.0,0.0,3803000.0,8343000.0,0.0,0.0,0.0,2005
1202963,1093000.0,-1790000.0,0.0,-1745000.0,-2944000.0,9510000.0,18266000.0,33420000.0,33420000.0,33420000.0,-404000.0,33420000.0,4037000.0,174630000.0,0.47984,8431000.0,-626000.0,33420000.0,51683000.0,13612000.0,2006
1202963,1093000.0,-1790000.0,0.0,-1745000.0,-2944000.0,9510000.0,18266000.0,33420000.0,33420000.0,33420000.0,-404000.0,33420000.0,4037000.0,16030000.0,0.47984,8431000.0,-626000.0,33420000.0,51683000.0,13612000.0,2007
1205181,0.0,0.0,212000.0,-5597000.0,-11000.0,486000.0,3599000.0,-3035000.0,-3035000.0,-3035000.0,-1220000.0,-3035000.0,11000.0,0.0,-0.33515,2096000.0,-1134000.0,-3035000.0,563000.0,3599000.0,2007
1205181,0.0,0.0,-103000.0,-7719000.0,-25000.0,626000.0,3648000.0,-2955000.0,-2955000.0,-2955000.0,-2122000.0,-2955000.0,25000.0,0.0,-0.28955,1386000.0,-2053000.0,-2955000.0,691000.0,3648000.0,2008
1205181,0.0,0.0,340510.0,-9780000.0,-2000.0,244020.0,3712000.0,-3417750.0,-3417750.0,-3417750.0,-2061260.0,-3417750.0,2000.0,0.0,-0.30304000000000003,1323770.0,-2010390.0,-3417750.0,294050.0,3712000.0,2009
1205181,0.0,0.0,-164990.0,-10687000.0,-73000.0,487000.0,3465000.0,-2923000.0,-2923000.0,-2923000.0,-906930.0,-2923000.0,73000.0,0.0,-0.23391,1755750.0,-1028230.0,-2923000.0,542000.0,3465000.0,2010
1205181,0.0,0.0,-4360.0,-12599170.0,-633440.0,1134650.0,2803130.0,-1610600.0,-1610600.0,-1610600.0,-1912060.0,-1610600.0,633440.0,0.0,-0.08574,1364890.0,-1865720.0,-1610600.0,1192530.0,2803130.0,2011
1205727,382000.0,4037000.0,0.0,-155776000.0,-37540000.0,52938000.0,40246000.0,74586000.0,74586000.0,74586000.0,3736000.0,74586000.0,37922000.0,836390000.0,2.80821,159097000.0,5383000.0,74586000.0,114832000.0,39735000.0,2007
1205727,98000.0,-1826000.0,-811000.0,-147996000.0,-44010000.0,68528000.0,53285000.0,91108000.0,91108000.0,91108000.0,7780000.0,91108000.0,44108000.0,1104820000.0,3.32281,213886000.0,6213000.0,91108000.0,144393000.0,52625000.0,2008
1205727,0.0,5445000.0,-2050000.0,-126498000.0,-56174000.0,90532000.0,71044000.0,127318000.0,127318000.0,127318000.0,21498000.0,127318000.0,56174000.0,454250000.0,4.51354,280034000.0,10147000.0,127318000.0,198362000.0,63122000.0,2009
1205727,0.0,-2187000.0,-1166000.0,-122802000.0,-36975000.0,76830000.0,68952000.0,143535000.0,143535000.0,143535000.0,3696000.0,143535000.0,36975000.0,456150000.0,5.04783,349700000.0,6097000.0,143535000.0,212487000.0,59149000.0,2010
1205727,0.0,1325000.0,1351000.0,-125022000.0,-39267000.0,79573000.0,70286000.0,158605000.0,158605000.0,158605000.0,-2220000.0,158605000.0,39267000.0,478130000.0,5.47423,413771000.0,-4668000.0,158605000.0,228891000.0,59772000.0,2011
1205727,0.0,1644000.0,437000.0,-126676000.0,-26373000.0,64809000.0,84846000.0,173121000.0,142435000.0,142435000.0,-1654000.0,142435000.0,26373000.0,243140000.0,4.81574,451965000.0,-2928000.0,142435000.0,257967000.0,68377000.0,2012
1205727,0.0,-726000.0,471000.0,-147672000.0,-8521000.0,44918000.0,77085000.0,163987000.0,136071000.0,136071000.0,-7984000.0,136071000.0,8521000.0,269570000.0,4.70622,485422000.0,-3519000.0,136071000.0,241072000.0,68227000.0,2013
1205727,8269000.0,1403000.0,304000.0,-151997000.0,-22351000.0,66371000.0,83162000.0,171886000.0,145254000.0,145254000.0,-2322000.0,145254000.0,30620000.0,205840000.0,4.8541,487966000.0,4846000.0,145254000.0,255048000.0,68493000.0,2014
1205727,18837000.0,-3819000.0,142000.0,-168105000.0,-10042000.0,64934000.0,82058000.0,166610000.0,141201000.0,141201000.0,-10822000.0,141201000.0,28879000.0,309470000.0,4.65856,463410000.0,-9051000.0,141201000.0,248668000.0,59835000.0,2015
1205727,18837000.0,-3819000.0,142000.0,-168105000.0,-10042000.0,64934000.0,82058000.0,166610000.0,141201000.0,141201000.0,-10822000.0,141201000.0,28879000.0,309470000.0,4.65856,463410000.0,-9051000.0,141201000.0,248668000.0,59835000.0,2016
1205727,18837000.0,-3819000.0,142000.0,-168105000.0,-10042000.0,64934000.0,82058000.0,166610000.0,141201000.0,141201000.0,-10822000.0,141201000.0,28879000.0,309470000.0,4.65856,463410000.0,-9051000.0,141201000.0,248668000.0,59835000.0,2017
1207070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
1207070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003
1207070,20007000.0,0.0,0.0,-780000.0,0.0,0.0,268274000.0,97407000.0,88301000.0,88301000.0,-726000.0,88301000.0,0.0,339720000.0,8.52876,0.0,0.0,88301000.0,365681000.0,0.0,2004
1207070,20135000.0,0.0,0.0,2418000.0,0.0,0.0,2005862000.0,245438000.0,187356000.0,187356000.0,3198000.0,187356000.0,0.0,383750000.0,8.82703,0.0,0.0,187356000.0,2251300000.0,0.0,2005
1207070,20254000.0,0.0,0.0,25567000.0,0.0,0.0,3199025000.0,280709000.0,204402000.0,204402000.0,23149000.0,204402000.0,0.0,420520000.0,9.33522,0.0,0.0,204402000.0,3479734000.0,0.0,2006
1208261,8022000.0,-122000.0,-16000.0,-266238000.0,1644000.0,6737000.0,24667000.0,-17146000.0,-17146000.0,-17146000.0,-15656000.0,-17146000.0,6378000.0,5350000.0,-193.19437,944000.0,-14053000.0,-17146000.0,7521000.0,12237000.0,2013
1208261,375000.0,953000.0,-16000.0,-15587000.0,351000.0,116000.0,4117000.0,14000.0,-3953000.0,-3953000.0,-12575000.0,-3953000.0,95000.0,30530000.0,-16.44959,0.0,-9741000.0,-3953000.0,4131000.0,3303000.0,2014
1208261,4905000.0,302000.0,-16000.0,-22279000.0,4856000.0,267000.0,26018000.0,5483000.0,-25624000.0,-25624000.0,-5760000.0,-25624000.0,49000.0,42740000.0,-38.60199,19000.0,-2556000.0,-25624000.0,31501000.0,11268000.0,2015
1208261,3575000.0,-3895000.0,-16000.0,-45829000.0,-2371000.0,6887000.0,20320000.0,17544000.0,-14192000.0,-14192000.0,-23550000.0,-14192000.0,6767000.0,22140000.0,-11.8388,2000.0,-16363000.0,-14192000.0,37864000.0,7417000.0,2016
1208261,4080000.0,1447000.0,-16000.0,-62986000.0,1196000.0,4832000.0,26662000.0,9522000.0,-22748000.0,-22748000.0,-17157000.0,-22748000.0,4543000.0,23900000.0,-14.02682,0.0,-16187000.0,-22748000.0,36184000.0,6286000.0,2017
1210936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
1210936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001
1210936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
1210936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003
1210936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004
1211805,0.0,-202565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5462861.0,0.0,0.0,0.0,0.0,0.0,-5055970.0,0.0,0.0,0.0,2004
1211805,0.0,-117080.0,0.0,-15429452.0,-4496645.0,4691084.0,737429.0,4710319.0,4710319.0,4710319.0,-4220464.0,4710319.0,4496645.0,0.0,222.394653,0.0,-4315200.0,4710319.0,5447747.0,681577.0,2005
1211805,0.0,-117080.0,0.0,-15429452.0,-4496645.0,4691084.0,737429.0,4710319.0,4710319.0,4710319.0,-4220464.0,4710319.0,4496645.0,69730000.0,222.394653,0.0,-4315200.0,4710319.0,5447747.0,681577.0,2006
1211805,0.0,37484.0,0.0,-16868766.0,-8074757.0,8520867.0,805520.0,8355939.0,8355939.0,8355939.0,-3348317.0,8355939.0,8074757.0,133270000.0,394.520248,0.0,-3720699.0,8355939.0,9161459.0,728162.0,2007
1211805,8441208.0,332930.0,0.0,-24151787.0,-6170182.0,15113029.0,12269142.0,3466365.0,3466365.0,3466365.0,-5657336.0,3466365.0,14611390.0,56070000.0,163.353677,0.0,-5533779.0,3466365.0,15735507.0,3779266.0,2008
1212233,10006022.0,951178.0,-233666.0,83674604.0,-56707386.0,90110119.0,39342679.0,251381722.0,251381722.0,251381722.0,16422676.0,251381722.0,66713407.0,539910000.0,4.677828,52210733.0,19483453.0,251381722.0,290724401.0,11845478.0,2006
1212233,10006022.0,951178.0,-233666.0,83674604.0,-56707386.0,90110119.0,39342679.0,251381722.0,251381722.0,251381722.0,16422676.0,251381722.0,66713407.0,625140000.0,4.677828,52210733.0,19483453.0,251381722.0,290724401.0,11845478.0,2007
1212233,14521887.0,22977249.0,-2629650.0,143336464.0,-12939913.0,70533897.0,75142481.0,315290092.0,315290092.0,315290092.0,61492537.0,315290092.0,27461799.0,451130000.0,5.8402400000000005,97827031.0,16508064.0,315290092.0,390432573.0,39159652.0,2008
1212233,9753111.0,-16084197.0,-14255960.0,185176635.0,-39599558.0,121281613.0,67330389.0,473083096.0,473083096.0,473083096.0,14326779.0,473083096.0,49352669.0,157720000.0,7.632275999999999,114070976.0,-25605564.0,473083096.0,540413485.0,27844239.0,2009
1212233,22139734.0,13629081.0,-358907.0,86572089.0,-63371115.0,135970338.0,87682652.0,379751555.0,379751555.0,379751555.0,-74213080.0,379751555.0,85510849.0,378860000.0,3.893266000000001,98444431.0,-99774166.0,379751555.0,467434207.0,38829409.0,2010
1216596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003
1216596,0.0,-777000.0,-4457000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61900000.0,0.0,0.0,0.0,0.0,24751000.0,-81770000.0,0.0,0.0,0.0,2004
1216596,1339975000.0,-6111000.0,-499000.0,0.0,1152762000.0,1106673000.0,1899772000.0,200208000.0,-578413000.0,-578413000.0,74200000.0,-578413000.0,195343000.0,0.0,-192804.33333,1480556000.0,159394000.0,-578413000.0,2099980000.0,416945000.0,2005
1216596,1369988000.0,-34112000.0,1556000.0,-2700000.0,1275033000.0,612815000.0,1880367000.0,416946000.0,-988874000.0,-988874000.0,-2700000.0,-988874000.0,94955000.0,0.0,-329624.66667,560978000.0,42098000.0,-988874000.0,2297313000.0,328712000.0,2006
1216596,1373781000.0,20671000.0,-24290000.0,77800000.0,1296606000.0,649209000.0,1916267000.0,500309000.0,-995515000.0,-995515000.0,80500000.0,-995515000.0,77175000.0,0.0,-331838.33333,1959224000.0,237155000.0,-995515000.0,2416576000.0,375437000.0,2007
1216596,885300000.0,-25600000.0,50500000.0,-3400000.0,795700000.0,670100000.0,1448800000.0,170100000.0,-521300000.0,-521300000.0,608700000.0,-521300000.0,89600000.0,574500000.0,-34.75333,1807900000.0,414500000.0,-521300000.0,1618900000.0,349300000.0,2011
1216596,1119600000.0,22500000.0,-23400000.0,-16800000.0,1061900000.0,717200000.0,1812300000.0,158800000.0,-828300000.0,-828300000.0,-13400000.0,-828300000.0,57700000.0,395760000.0,-55.22,1899300000.0,70600000.0,-828300000.0,1971100000.0,386700000.0,2012
1216596,1144500000.0,-15800000.0,1800000.0,-72700000.0,1086300000.0,720700000.0,1861500000.0,80400000.0,-886400000.0,-886400000.0,-55900000.0,-886400000.0,58200000.0,1004650000.0,-58.58853000000001,2140500000.0,29300000.0,-886400000.0,1941900000.0,403200000.0,2013
1216596,1101000000.0,12600000.0,45900000.0,-63200000.0,956300000.0,724400000.0,1793900000.0,94200000.0,-828300000.0,-828300000.0,9500000.0,-828300000.0,144700000.0,1148920000.0,-54.14267,2201300000.0,121200000.0,-828300000.0,1888100000.0,376400000.0,2014
1216596,1096800000.0,23700000.0,-700000.0,-71500000.0,1015900000.0,700000000.0,1891000000.0,99900000.0,-922500000.0,-922500000.0,-8300000.0,-922500000.0,80900000.0,1314700000.0,-58.06397,2287900000.0,87900000.0,-922500000.0,1990900000.0,449700000.0,2015
1216596,1346300000.0,63000000.0,-82500000.0,-117100000.0,1287900000.0,822800000.0,2166900000.0,42200000.0,-1074700000.0,-1074700000.0,-45600000.0,-1074700000.0,58400000.0,709440000.0,-66.1185,2546100000.0,40600000.0,-1074700000.0,2209100000.0,518100000.0,2016
1216596,1379000000.0,-15200000.0,2400000.0,-143800000.0,1354400000.0,771400000.0,2118100000.0,12300000.0,-1102300000.0,-1102300000.0,-26700000.0,-1102300000.0,24600000.0,1401880000.0,-67.79613,2526100000.0,70600000.0,-1102300000.0,2130400000.0,491100000.0,2017
1217366,1570740.0,0.0,-114860.0,-11022040.0,2426240.0,468200.0,2985480.0,-2501430.0,-2501430.0,-2501430.0,-660290.0,-2501430.0,0.0,2000000.0,-0.1021,1121660.0,-678590.0,-2501430.0,484050.0,1489080.0,2010
1217366,1768040.0,20430.0,115940.0,-11889460.0,2658810.0,330020.0,3232550.0,-2890620.0,-2890620.0,-2890620.0,-867420.0,-2890620.0,6050.0,1670000.0,-0.09502,1472770.0,-827020.0,-2890620.0,341930.0,1720820.0,2011
1217366,1898260.0,50970.0,10660.0,-12473860.0,2835130.0,242100.0,3723910.0,-3472810.0,-3472810.0,-3472810.0,-584400.0,-3472810.0,1260.0,310000.0,-0.11275,962990.0,-543080.0,-3472810.0,251100.0,2184410.0,2012
1217366,1898260.0,50970.0,10660.0,-12473860.0,2835130.0,242100.0,3723910.0,-3472810.0,-3472810.0,-3472810.0,-584400.0,-3472810.0,1260.0,310000.0,-0.11275,962990.0,-543080.0,-3472810.0,251100.0,2184410.0,2013
1217366,1898260.0,50970.0,10660.0,-12473860.0,2835130.0,242100.0,3723910.0,-3472810.0,-3472810.0,-3472810.0,-584400.0,-3472810.0,1260.0,310000.0,-0.11275,962990.0,-543080.0,-3472810.0,251100.0,2184410.0,2014
